"ensembl_gene_id","external_gene_name","cjacchus_homolog_ensembl_gene","cjacchus_homolog_associated_gene_name","cjacchus_homolog_orthology_type","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmulatta_homolog_ensembl_gene","mmulatta_homolog_associated_gene_name","mmulatta_homolog_orthology_type"
"ENSG00000055332","EIF2AK2","ENSCJAG00000003819","EIF2AK2","ortholog_one2one","ENSMUSG00000024079","Eif2ak2","ortholog_one2one","ENSMMUG00000037522","EIF2AK2","ortholog_one2one"
"ENSG00000055813","CCDC85A","ENSCJAG00000009663","CCDC85A","ortholog_one2one","ENSMUSG00000032878","Ccdc85a","ortholog_one2one","ENSMMUG00000015888","CCDC85A","ortholog_one2one"
"ENSG00000055917","PUM2","ENSCJAG00000007450","PUM2","ortholog_one2one","ENSMUSG00000020594","Pum2","ortholog_one2one","ENSMMUG00000023181","PUM2","ortholog_one2one"
"ENSG00000056050","HPF1","ENSCJAG00000012327","","ortholog_one2one","ENSMUSG00000038005","Hpf1","ortholog_one2one","ENSMMUG00000010232","HPF1","ortholog_one2one"
"ENSG00000056097","ZFR","ENSCJAG00000018740","ZFR","ortholog_one2one","ENSMUSG00000022201","Zfr","ortholog_one2one","ENSMMUG00000001317","ZFR","ortholog_one2one"
"ENSG00000057019","DCBLD2","ENSCJAG00000000646","DCBLD2","ortholog_one2one","ENSMUSG00000035107","Dcbld2","ortholog_one2one","ENSMMUG00000017438","DCBLD2","ortholog_one2one"
"ENSG00000057252","SOAT1","ENSCJAG00000008194","SOAT1","ortholog_one2one","ENSMUSG00000026600","Soat1","ortholog_one2one","ENSMMUG00000003768","SOAT1","ortholog_one2one"
"ENSG00000057468","MSH4","ENSCJAG00000006791","MSH4","ortholog_one2one","ENSMUSG00000005493","Msh4","ortholog_one2one","ENSMMUG00000000875","MSH4","ortholog_one2one"
"ENSG00000057757","PITHD1","ENSCJAG00000020925","PITHD1","ortholog_one2one","ENSMUSG00000028669","Pithd1","ortholog_one2one","ENSMMUG00000019554","PITHD1","ortholog_one2one"
"ENSG00000057935","MTA3","ENSCJAG00000014614","MTA3","ortholog_one2one","ENSMUSG00000055817","Mta3","ortholog_one2one","ENSMMUG00000020744","MTA3","ortholog_one2one"
"ENSG00000058056","USP13","ENSCJAG00000012999","USP13","ortholog_one2one","ENSMUSG00000056900","Usp13","ortholog_one2one","ENSMMUG00000003594","USP13","ortholog_one2one"
"ENSG00000058063","ATP11B","ENSCJAG00000005176","ATP11B","ortholog_one2one","ENSMUSG00000037400","Atp11b","ortholog_one2one","ENSMMUG00000019323","ATP11B","ortholog_one2one"
"ENSG00000058262","SEC61A1","ENSCJAG00000005358","SEC61A1","ortholog_one2one","ENSMUSG00000030082","Sec61a1","ortholog_one2one","ENSMMUG00000018661","SEC61A1","ortholog_one2one"
"ENSG00000058453","CROCC","ENSCJAG00000008057","CROCC","ortholog_one2one","ENSMUSG00000040860","Crocc","ortholog_one2one","ENSMMUG00000007315","CROCC","ortholog_one2one"
"ENSG00000058668","ATP2B4","ENSCJAG00000006561","ATP2B4","ortholog_one2one","ENSMUSG00000026463","Atp2b4","ortholog_one2one","ENSMMUG00000021116","ATP2B4","ortholog_one2one"
"ENSG00000058729","RIOK2","ENSCJAG00000040045","RIOK2","ortholog_one2one","ENSMUSG00000116564","Riok2","ortholog_one2one","ENSMMUG00000000307","RIOK2","ortholog_one2one"
"ENSG00000058866","DGKG","ENSCJAG00000014637","DGKG","ortholog_one2one","ENSMUSG00000022861","Dgkg","ortholog_one2one","ENSMMUG00000021972","DGKG","ortholog_one2one"
"ENSG00000059588","TARBP1","ENSCJAG00000018155","TARBP1","ortholog_one2one","ENSMUSG00000090290","Tarbp1","ortholog_one2one","ENSMMUG00000021703","TARBP1","ortholog_one2one"
"ENSG00000059691","GATB","ENSCJAG00000002147","GATB","ortholog_one2one","ENSMUSG00000028085","Gatb","ortholog_one2one","ENSMMUG00000011048","GATB","ortholog_one2one"
"ENSG00000059728","MXD1","ENSCJAG00000019266","MXD1","ortholog_one2one","ENSMUSG00000001156","Mxd1","ortholog_one2one","ENSMMUG00000010226","MXD1","ortholog_one2one"
"ENSG00000060656","PTPRU","ENSCJAG00000010031","PTPRU","ortholog_one2one","ENSMUSG00000028909","Ptpru","ortholog_one2one","ENSMMUG00000015661","PTPRU","ortholog_one2one"
"ENSG00000060718","COL11A1","ENSCJAG00000008922","COL11A1","ortholog_one2one","ENSMUSG00000027966","Col11a1","ortholog_one2one","ENSMMUG00000004103","COL11A1","ortholog_one2one"
"ENSG00000061676","NCKAP1","ENSCJAG00000011170","NCKAP1","ortholog_one2one","ENSMUSG00000027002","Nckap1","ortholog_one2one","ENSMMUG00000014397","NCKAP1","ortholog_one2one"
"ENSG00000061918","GUCY1B1","ENSCJAG00000001694","GUCY1B1","ortholog_one2one","ENSMUSG00000028005","Gucy1b1","ortholog_one2one","ENSMMUG00000005447","GUCY1B1","ortholog_one2one"
"ENSG00000061938","TNK2","ENSCJAG00000016427","TNK2","ortholog_one2one","ENSMUSG00000022791","Tnk2","ortholog_one2one","ENSMMUG00000000972","TNK2","ortholog_one2one"
"ENSG00000062194","GPBP1","ENSCJAG00000045148","GPBP1","ortholog_one2one","ENSMUSG00000032745","Gpbp1","ortholog_one2one","ENSMMUG00000014647","GPBP1","ortholog_one2one"
"ENSG00000063438","AHRR","ENSCJAG00000061622","AHRR","ortholog_one2one","ENSMUSG00000021575","Ahrr","ortholog_one2one","ENSMMUG00000000752","AHRR","ortholog_one2one"
"ENSG00000063660","GPC1","ENSCJAG00000019058","GPC1","ortholog_one2one","ENSMUSG00000034220","Gpc1","ortholog_one2one","ENSMMUG00000056083","GPC1","ortholog_one2one"
"ENSG00000063978","RNF4","ENSCJAG00000014371","RNF4","ortholog_one2one","ENSMUSG00000029110","Rnf4","ortholog_one2one","ENSMMUG00000007948","RNF4","ortholog_one2one"
"ENSG00000064042","LIMCH1","ENSCJAG00000019269","LIMCH1","ortholog_one2one","ENSMUSG00000037736","Limch1","ortholog_one2one","ENSMMUG00000007805","LIMCH1","ortholog_one2one"
"ENSG00000064225","ST3GAL6","ENSCJAG00000000658","ST3GAL6","ortholog_one2one","ENSMUSG00000022747","St3gal6","ortholog_one2one","ENSMMUG00000017436","ST3GAL6","ortholog_one2one"
"ENSG00000064651","SLC12A2","ENSCJAG00000019224","SLC12A2","ortholog_one2one","ENSMUSG00000024597","Slc12a2","ortholog_one2one","ENSMMUG00000011214","SLC12A2","ortholog_one2one"
"ENSG00000064692","SNCAIP","ENSCJAG00000017196","SNCAIP","ortholog_one2one","ENSMUSG00000024534","Sncaip","ortholog_one2one","ENSMMUG00000009997","SNCAIP","ortholog_one2one"
"ENSG00000064703","DDX20","ENSCJAG00000013428","DDX20","ortholog_one2one","ENSMUSG00000027905","Ddx20","ortholog_one2one","ENSMMUG00000014489","DDX20","ortholog_one2one"
"ENSG00000064933","PMS1","ENSCJAG00000005590","PMS1","ortholog_one2one","ENSMUSG00000026098","Pms1","ortholog_one2one","ENSMMUG00000014318","PMS1","ortholog_one2one"
"ENSG00000064989","CALCRL","ENSCJAG00000005823","CALCRL","ortholog_one2one","ENSMUSG00000059588","Calcrl","ortholog_one2one","ENSMMUG00000009447","CALCRL","ortholog_one2one"
"ENSG00000065135","GNAI3","ENSCJAG00000003054","GNAI3","ortholog_one2one","ENSMUSG00000000001","Gnai3","ortholog_one2one","ENSMMUG00000005818","GNAI3","ortholog_one2one"
"ENSG00000065183","WDR3","ENSCJAG00000005749","WDR3","ortholog_one2one","ENSMUSG00000033285","Wdr3","ortholog_one2one","ENSMMUG00000008513","WDR3","ortholog_one2one"
"ENSG00000065243","PKN2","ENSCJAG00000007409","PKN2","ortholog_one2one","ENSMUSG00000004591","Pkn2","ortholog_one2one","ENSMMUG00000020588","PKN2","ortholog_one2one"
"ENSG00000065413","ANKRD44","ENSCJAG00000003803","ANKRD44","ortholog_one2one","ENSMUSG00000052331","Ankrd44","ortholog_one2one","ENSMMUG00000022425","ANKRD44","ortholog_one2one"
"ENSG00000065485","PDIA5","ENSCJAG00000007712","PDIA5","ortholog_one2one","ENSMUSG00000022844","Pdia5","ortholog_one2one","ENSMMUG00000007696","PDIA5","ortholog_one2one"
"ENSG00000065518","NDUFB4","ENSCJAG00000008695","NDUFB4","ortholog_one2one","ENSMUSG00000022820","Ndufb4","ortholog_one2one","ENSMMUG00000001592","NDUFB4","ortholog_one2one"
"ENSG00000065526","SPEN","ENSCJAG00000008527","SPEN","ortholog_one2one","ENSMUSG00000040761","Spen","ortholog_one2one","ENSMMUG00000008026","SPEN","ortholog_one2one"
"ENSG00000065534","MYLK","ENSCJAG00000007474","MYLK","ortholog_one2one","ENSMUSG00000022836","Mylk","ortholog_one2one","ENSMMUG00000014818","MYLK","ortholog_one2one"
"ENSG00000065548","ZC3H15","ENSCJAG00000005931","ZC3H15","ortholog_one2one","ENSMUSG00000027091","Zc3h15","ortholog_one2one","ENSMMUG00000017248","ZC3H15","ortholog_one2one"
"ENSG00000065802","ASB1","ENSCJAG00000000414","ASB1","ortholog_one2one","ENSMUSG00000026311","Asb1","ortholog_one2one","ENSMMUG00000009511","ASB1","ortholog_one2one"
"ENSG00000065882","TBC1D1","ENSCJAG00000020921","TBC1D1","ortholog_one2one","ENSMUSG00000029174","Tbc1d1","ortholog_one2one","ENSMMUG00000000237","TBC1D1","ortholog_one2one"
"ENSG00000066027","PPP2R5A","ENSCJAG00000015748","PPP2R5A","ortholog_one2one","ENSMUSG00000026626","Ppp2r5a","ortholog_one2one","ENSMMUG00000019771","PPP2R5A","ortholog_one2one"
"ENSG00000066032","CTNNA2","ENSCJAG00000017015","CTNNA2","ortholog_one2one","ENSMUSG00000063063","Ctnna2","ortholog_one2one","ENSMMUG00000000293","CTNNA2","ortholog_one2one"
"ENSG00000066135","KDM4A","ENSCJAG00000003704","KDM4A","ortholog_one2one","ENSMUSG00000033326","Kdm4a","ortholog_one2one","ENSMMUG00000012479","KDM4A","ortholog_one2one"
"ENSG00000066136","NFYC","ENSCJAG00000002987","NFYC","ortholog_one2one","ENSMUSG00000032897","Nfyc","ortholog_one2one","ENSMMUG00000014970","NFYC","ortholog_one2one"
"ENSG00000066248","NGEF","ENSCJAG00000013953","NGEF","ortholog_one2one","ENSMUSG00000026259","Ngef","ortholog_one2one","ENSMMUG00000012216","NGEF","ortholog_one2one"
"ENSG00000066379","POLR1H","ENSCJAG00000020719","POLR1H","ortholog_one2one","ENSMUSG00000036315","Polr1h","ortholog_one2one","ENSMMUG00000012120","POLR1H","ortholog_one2one"
"ENSG00000066422","ZBTB11","ENSCJAG00000000499","ZBTB11","ortholog_one2one","ENSMUSG00000022601","Zbtb11","ortholog_one2one","ENSMMUG00000015060","ZBTB11","ortholog_one2one"
"ENSG00000066557","LRRC40","ENSCJAG00000017669","LRRC40","ortholog_one2one","ENSMUSG00000063052","Lrrc40","ortholog_one2one","ENSMMUG00000021921","LRRC40","ortholog_one2one"
"ENSG00000066583","ISOC1","ENSCJAG00000041714","ISOC1","ortholog_one2one","ENSMUSG00000024601","Isoc1","ortholog_one2one","ENSMMUG00000057243","ISOC1","ortholog_one2one"
"ENSG00000067113","PLPP1","ENSCJAG00000001879","PLPP1","ortholog_one2one","ENSMUSG00000021759","Plpp1","ortholog_one2one","ENSMMUG00000030099","PLPP1","ortholog_one2one"
"ENSG00000067208","EVI5","ENSCJAG00000017619","EVI5","ortholog_one2one","ENSMUSG00000011831","Evi5","ortholog_one2one","ENSMMUG00000005070","EVI5","ortholog_one2one"
"ENSG00000067248","DHX29","ENSCJAG00000001692","DHX29","ortholog_one2one","ENSMUSG00000042426","Dhx29","ortholog_one2one","ENSMMUG00000010376","DHX29","ortholog_one2one"
"ENSG00000067334","DNTTIP2","ENSCJAG00000017896","DNTTIP2","ortholog_one2one","ENSMUSG00000039756","Dnttip2","ortholog_one2one","ENSMMUG00000008435","DNTTIP2","ortholog_one2one"
"ENSG00000067533","RRP15","ENSCJAG00000012916","RRP15","ortholog_one2one","ENSMUSG00000001305","Rrp15","ortholog_one2one","ENSMMUG00000004070","RRP15","ortholog_one2one"
"ENSG00000067606","PRKCZ","ENSCJAG00000002409","PRKCZ","ortholog_one2one","ENSMUSG00000029053","Prkcz","ortholog_one2one","ENSMMUG00000018911","PRKCZ","ortholog_one2one"
"ENSG00000067704","IARS2","ENSCJAG00000036768","IARS2","ortholog_one2one","ENSMUSG00000026618","Iars2","ortholog_one2one","ENSMMUG00000007783","IARS2","ortholog_one2one"
"ENSG00000068024","HDAC4","ENSCJAG00000009423","HDAC4","ortholog_one2one","ENSMUSG00000026313","Hdac4","ortholog_one2one","ENSMMUG00000006077","HDAC4","ortholog_one2one"
"ENSG00000068615","REEP1","ENSCJAG00000038576","REEP1","ortholog_one2one","ENSMUSG00000052852","Reep1","ortholog_one2one","ENSMMUG00000020930","REEP1","ortholog_one2one"
"ENSG00000068654","POLR1A","ENSCJAG00000019547","POLR1A","ortholog_one2one","ENSMUSG00000049553","Polr1a","ortholog_one2one","ENSMMUG00000015815","POLR1A","ortholog_one2one"
"ENSG00000068724","TTC7A","ENSCJAG00000000656","TTC7A","ortholog_one2one","ENSMUSG00000036918","Ttc7","ortholog_one2one","ENSMMUG00000003310","TTC7A","ortholog_one2one"
"ENSG00000068745","IP6K2","ENSCJAG00000003247","IP6K2","ortholog_one2one","ENSMUSG00000032599","Ip6k2","ortholog_one2one","ENSMMUG00000014730","IP6K2","ortholog_one2one"
"ENSG00000068784","SRBD1","ENSCJAG00000000727","SRBD1","ortholog_one2one","ENSMUSG00000024135","Srbd1","ortholog_one2one","ENSMMUG00000003490","SRBD1","ortholog_one2one"
"ENSG00000068796","KIF2A","ENSCJAG00000015422","KIF2A","ortholog_one2one","ENSMUSG00000021693","Kif2a","ortholog_one2one","ENSMMUG00000000399","KIF2A","ortholog_one2one"
"ENSG00000068878","PSME4","ENSCJAG00000010300","PSME4","ortholog_one2one","ENSMUSG00000040850","Psme4","ortholog_one2one","ENSMMUG00000008104","PSME4","ortholog_one2one"
"ENSG00000068885","IFT80","ENSCJAG00000003036","IFT80","ortholog_one2one","ENSMUSG00000027778","Ift80","ortholog_one2one","ENSMMUG00000017282","IFT80","ortholog_one2one"
"ENSG00000068912","ERLEC1","ENSCJAG00000010521","ERLEC1","ortholog_one2one","ENSMUSG00000020311","Erlec1","ortholog_one2one","ENSMMUG00000010640","ERLEC1","ortholog_one2one"
"ENSG00000069020","MAST4","ENSCJAG00000033226","MAST4","ortholog_one2one","ENSMUSG00000034751","Mast4","ortholog_one2one","ENSMMUG00000005357","MAST4","ortholog_one2one"
"ENSG00000069248","NUP133","ENSCJAG00000011040","NUP133","ortholog_one2one","ENSMUSG00000039509","Nup133","ortholog_one2one","ENSMMUG00000022091","NUP133","ortholog_one2one"
"ENSG00000069275","NUCKS1","ENSCJAG00000087201","NUCKS1","ortholog_one2one","ENSMUSG00000026434","Nucks1","ortholog_one2one","ENSMMUG00000055835","NUCKS1","ortholog_one2one"
"ENSG00000069424","KCNAB2","ENSCJAG00000000086","KCNAB2","ortholog_one2one","ENSMUSG00000028931","Kcnab2","ortholog_one2one","ENSMMUG00000016837","KCNAB2","ortholog_one2one"
"ENSG00000069702","TGFBR3","ENSCJAG00000001778","TGFBR3","ortholog_one2one","ENSMUSG00000029287","Tgfbr3","ortholog_one2one","ENSMMUG00000001742","TGFBR3","ortholog_one2one"
"ENSG00000070476","ZXDC","ENSCJAG00000006974","ZXDC","ortholog_one2one","ENSMUSG00000034430","Zxdc","ortholog_one2one","ENSMMUG00000004195","ZXDC","ortholog_one2one"
"ENSG00000070759","TESK2","ENSCJAG00000004755","TESK2","ortholog_one2one","ENSMUSG00000033985","Tesk2","ortholog_one2one","ENSMMUG00000020083","TESK2","ortholog_one2one"
"ENSG00000070808","CAMK2A","ENSCJAG00000021031","CAMK2A","ortholog_one2one","ENSMUSG00000024617","Camk2a","ortholog_one2one","ENSMMUG00000011563","CAMK2A","ortholog_one2one"
"ENSG00000070814","TCOF1","ENSCJAG00000020993","TCOF1","ortholog_one2one","ENSMUSG00000024613","Tcof1","ortholog_one2one","ENSMMUG00000009111","TCOF1","ortholog_one2one"
"ENSG00000070831","CDC42","ENSCJAG00000046126","CDC42","ortholog_one2one","ENSMUSG00000006699","Cdc42","ortholog_one2one","ENSMMUG00000022009","CDC42","ortholog_one2one"
"ENSG00000070950","RAD18","ENSCJAG00000040303","RAD18","ortholog_one2one","ENSMUSG00000030254","Rad18","ortholog_one2one","ENSMMUG00000020013","RAD18","ortholog_one2one"
"ENSG00000071051","NCK2","ENSCJAG00000008073","NCK2","ortholog_one2one","ENSMUSG00000066877","Nck2","ortholog_one2one","ENSMMUG00000001390","NCK2","ortholog_one2one"
"ENSG00000071054","MAP4K4","ENSCJAG00000008424","MAP4K4","ortholog_one2one","ENSMUSG00000026074","Map4k4","ortholog_one2one","ENSMMUG00000010811","MAP4K4","ortholog_one2one"
"ENSG00000071073","MGAT4A","ENSCJAG00000007102","MGAT4A","ortholog_one2one","ENSMUSG00000026110","Mgat4a","ortholog_one2one","ENSMMUG00000022909","MGAT4A","ortholog_one2one"
"ENSG00000071127","WDR1","ENSCJAG00000011293","WDR1","ortholog_one2one","ENSMUSG00000005103","Wdr1","ortholog_one2one","ENSMMUG00000000960","WDR1","ortholog_one2one"
"ENSG00000071205","ARHGAP10","ENSCJAG00000002375","ARHGAP10","ortholog_one2one","ENSMUSG00000037148","Arhgap10","ortholog_one2one","ENSMMUG00000014953","ARHGAP10","ortholog_one2one"
"ENSG00000071575","TRIB2","ENSCJAG00000046267","TRIB2","ortholog_one2one","ENSMUSG00000020601","Trib2","ortholog_one2one","ENSMMUG00000038615","TRIB2","ortholog_one2one"
"ENSG00000071794","HLTF","ENSCJAG00000001426","HLTF","ortholog_one2one","ENSMUSG00000002428","Hltf","ortholog_one2one","ENSMMUG00000005526","HLTF","ortholog_one2one"
"ENSG00000072135","PTPN18","ENSCJAG00000004585","PTPN18","ortholog_one2one","ENSMUSG00000026126","Ptpn18","ortholog_one2one","ENSMMUG00000009617","PTPN18","ortholog_one2one"
"ENSG00000072195","SPEG","ENSCJAG00000011802","SPEG","ortholog_one2one","ENSMUSG00000026207","Speg","ortholog_one2one","ENSMMUG00000017936","SPEG","ortholog_one2one"
"ENSG00000072201","LNX1","ENSCJAG00000018469","LNX1","ortholog_one2one","ENSMUSG00000029228","Lnx1","ortholog_one2one","ENSMMUG00000017401","LNX1","ortholog_one2one"
"ENSG00000072274","TFRC","ENSCJAG00000020043","TFRC","ortholog_one2one","ENSMUSG00000022797","Tfrc","ortholog_one2one","ENSMMUG00000002114","TFRC","ortholog_one2one"
"ENSG00000072364","AFF4","ENSCJAG00000013322","AFF4","ortholog_one2one","ENSMUSG00000049470","Aff4","ortholog_one2one","ENSMMUG00000015640","AFF4","ortholog_one2one"
"ENSG00000072682","P4HA2","ENSCJAG00000012936","P4HA2","ortholog_one2one","ENSMUSG00000018906","P4ha2","ortholog_one2one","ENSMMUG00000010858","P4HA2","ortholog_one2one"
"ENSG00000072756","TRNT1","ENSCJAG00000015466","TRNT1","ortholog_one2one","ENSMUSG00000013736","Trnt1","ortholog_one2one","ENSMMUG00000017983","TRNT1","ortholog_one2one"
"ENSG00000072786","STK10","ENSCJAG00000019275","STK10","ortholog_one2one","ENSMUSG00000020272","Stk10","ortholog_one2one","ENSMMUG00000006811","STK10","ortholog_one2one"
"ENSG00000072803","FBXW11","ENSCJAG00000019297","FBXW11","ortholog_one2one","ENSMUSG00000020271","Fbxw11","ortholog_one2one","ENSMMUG00000016008","FBXW11","ortholog_one2one"
"ENSG00000072832","CRMP1","ENSCJAG00000010648","CRMP1","ortholog_one2one","ENSMUSG00000029121","Crmp1","ortholog_one2one","ENSMMUG00000019563","CRMP1","ortholog_one2one"
"ENSG00000072858","SIDT1","ENSCJAG00000020266","SIDT1","ortholog_one2one","ENSMUSG00000022696","Sidt1","ortholog_one2one","ENSMMUG00000013454","SIDT1","ortholog_one2one"
"ENSG00000073711","PPP2R3A","ENSCJAG00000002646","PPP2R3A","ortholog_one2one","ENSMUSG00000043154","Ppp2r3a","ortholog_one2one","ENSMMUG00000000932","PPP2R3A","ortholog_one2one"
"ENSG00000073803","MAP3K13","ENSCJAG00000014818","MAP3K13","ortholog_one2one","ENSMUSG00000033618","Map3k13","ortholog_one2one","ENSMMUG00000023814","MAP3K13","ortholog_one2one"
"ENSG00000073849","ST6GAL1","ENSCJAG00000044937","ST6GAL1","ortholog_one2one","ENSMUSG00000022885","St6gal1","ortholog_one2one","ENSMMUG00000014905","ST6GAL1","ortholog_one2one"
"ENSG00000074054","CLASP1","ENSCJAG00000013398","CLASP1","ortholog_one2one","ENSMUSG00000064302","Clasp1","ortholog_one2one","ENSMMUG00000007499","CLASP1","ortholog_one2one"
"ENSG00000074211","PPP2R2C","ENSCJAG00000017336","PPP2R2C","ortholog_one2one","ENSMUSG00000029120","Ppp2r2c","ortholog_one2one","ENSMMUG00000013416","PPP2R2C","ortholog_one2one"
"ENSG00000074317","SNCB","ENSCJAG00000007301","SNCB","ortholog_one2one","ENSMUSG00000034891","Sncb","ortholog_one2one","ENSMMUG00000000137","SNCB","ortholog_one2one"
"ENSG00000074416","MGLL","ENSCJAG00000005274","MGLL","ortholog_one2one","ENSMUSG00000033174","Mgll","ortholog_one2one","ENSMMUG00000000168","MGLL","ortholog_one2one"
"ENSG00000074582","BCS1L","ENSCJAG00000011149","BCS1L","ortholog_one2one","ENSMUSG00000026172","Bcs1l","ortholog_one2one","ENSMMUG00000006740","BCS1L","ortholog_one2one"
"ENSG00000074964","ARHGEF10L","ENSCJAG00000007586","ARHGEF10L","ortholog_one2one","ENSMUSG00000040964","Arhgef10l","ortholog_one2one","ENSMMUG00000010849","ARHGEF10L","ortholog_one2one"
"ENSG00000075151","EIF4G3","ENSCJAG00000006258","EIF4G3","ortholog_one2one","ENSMUSG00000028760","Eif4g3","ortholog_one2one","ENSMMUG00000004149","EIF4G3","ortholog_one2one"
"ENSG00000075292","ZNF638","ENSCJAG00000084596","ZNF638","ortholog_one2one","ENSMUSG00000030016","Zfp638","ortholog_one2one","ENSMMUG00000007175","ZNF638","ortholog_one2one"
"ENSG00000075340","ADD2","ENSCJAG00000019331","ADD2","ortholog_one2one","ENSMUSG00000030000","Add2","ortholog_one2one","ENSMMUG00000010592","ADD2","ortholog_one2one"
"ENSG00000075391","RASAL2","ENSCJAG00000008458","RASAL2","ortholog_one2one","ENSMUSG00000070565","Rasal2","ortholog_one2one","ENSMMUG00000021073","RASAL2","ortholog_one2one"
"ENSG00000075420","FNDC3B","ENSCJAG00000002213","FNDC3B","ortholog_one2one","ENSMUSG00000039286","Fndc3b","ortholog_one2one","ENSMMUG00000004189","FNDC3B","ortholog_one2one"
"ENSG00000075539","FRYL","ENSCJAG00000018669","FRYL","ortholog_one2one","ENSMUSG00000070733","Fryl","ortholog_one2one","ENSMMUG00000006705","FRYL","ortholog_one2one"
"ENSG00000075568","TMEM131","ENSCJAG00000011421","TMEM131","ortholog_one2one","ENSMUSG00000026116","Tmem131","ortholog_one2one","ENSMMUG00000011428","TMEM131","ortholog_one2one"
"ENSG00000075651","PLD1","ENSCJAG00000002296","PLD1","ortholog_one2one","ENSMUSG00000027695","Pld1","ortholog_one2one","ENSMMUG00000023289","PLD1","ortholog_one2one"
"ENSG00000075711","DLG1","ENSCJAG00000013773","DLG1","ortholog_one2one","ENSMUSG00000022770","Dlg1","ortholog_one2one","ENSMMUG00000016585","DLG1","ortholog_one2one"
"ENSG00000075785","RAB7A","ENSCJAG00000017521","RAB7A","ortholog_one2one","ENSMUSG00000079477","Rab7","ortholog_one2one","ENSMMUG00000001798","RAB7A","ortholog_one2one"
"ENSG00000075884","ARHGAP15","ENSCJAG00000012381","ARHGAP15","ortholog_one2one","ENSMUSG00000049744","Arhgap15","ortholog_one2one","ENSMMUG00000006528","ARHGAP15","ortholog_one2one"
